"wordA","wordB","rating"
"comedia","radiación",0.00283276826398267
"comedia","reacción",0.00903700232595337
"comedia","relajación",0.0244722060710754
"comedia","resultado",0.00654083148732009
"comedia","revolución",0.00345310098838888
"comedia","sabiduría",0.0101296752152531
"comedia","salud",0.00917237020000011
"comedia","seguridad",0.0036493210805276
"comedia","sentido",0.0187634890664672
"comedia","simpatía",0.0490767404582397
"comedia","soledad",0.00276047950341476
"comedia","temperamento",0.0153923313328487
"comedia","venganza",0.00277738375618327
"comedia","verdad",0.00418465981463124
"comedia","victoria",0.00532991124863344
"comedia","violencia",0.00262307904580232
"comedia","yo",0.00593153753087423
"competidor","comportamiento",0.0182866886895317
"competidor","conflicto",0.0207450195091944
"competidor","crimen",0.00474975792225814
"competidor","crisis",0.00716210928847426
"competidor","decisión",0.00955525760477421
"competidor","democracia",0.00493051449508282
"competidor","desastre",0.00495585982402167
"competidor","descripción",0.00432147033736784
"competidor","descubrimiento",0.00763823088618943
"competidor","dificultad",0.0197882996428885
"competidor","disculpa",0.0051327359935873
"competidor","distancia",0.00670639777443182
"competidor","divorcio",0.00515352262689671
"competidor","duda",0.00590843870367488
"competidor","economía",0.0103936523160952
"competidor","edad",0.0036368754186545
"competidor","educación",0.00594581465785169
"competidor","energía",0.0108665400791049
"competidor","entrenamiento",0.0493869679332437
"competidor","entusiasmo",0.0120660876354571
"competidor","especialista",0.0116479161080748
"competidor","estupidez",0.00898128457549611
"competidor","evento",0.0135625288604427
"competidor","fantasía",0.00358151069823936
"competidor","física",0.00489129104075639
"competidor","genio",0.00981679870870418
"competidor","hambre",0.00680622592691257
"competidor","héroe",0.00867384137397671
"competidor","historia",0.00570656807606269
"competidor","honor",0.0156744483342659
"competidor","humanidad",0.00543442042890078
"competidor","humor",0.00371856203746031
"competidor","igualdad",0.00799697058466459
"competidor","imperio",0.00659446858431345
"competidor","independencia",0.00634893211034692
"competidor","infierno",0.00681332080366593
"competidor","ingreso",0.00693333517260542
"competidor","interacción",0.0177198214470314
"competidor","introducción",0.00688536918218727
"competidor","invención",0.00477774281533837
"competidor","juventud",0.00580522964999526
"competidor","lenguaje",0.00412994416535367
"competidor","ley",0.0039564498791187
"competidor","logro",0.0324171675319185
"competidor","método",0.00988929975641248
"competidor","noticias",0.00363582381900945
"competidor","número",0.0094911278323663
"competidor","operación",0.00805647681748479
"competidor","oportunidad",0.0148417735204964
"competidor","orgullo",0.0208019683540679
"competidor","pista",0.0210310591252694
"competidor","posición",0.0391759533692736
"competidor","presión",0.0353071395392643
"competidor","propósito",0.0200316777047256
"competidor","radiación",0.0039869614043173
"competidor","reacción",0.00788124093104302
"competidor","relajación",0.00390341149419914
"competidor","resultado",0.0145281937913852
"competidor","revolución",0.0079427052000642
"competidor","sabiduría",0.00482969533673658
"competidor","salud",0.00547409830776688
"competidor","seguridad",0.00667368791191833
"competidor","sentido",0.00552771607975278
"competidor","simpatía",0.00331557282726246
"competidor","soledad",0.00496814554420624
"competidor","temperamento",0.0103588099466515
"competidor","venganza",0.0164042867946197
"competidor","verdad",0.00413899422051944
"competidor","victoria",0.0395632200781283
"competidor","violencia",0.0125795369726466
"competidor","yo",0.0109666416334845
"comportamiento","conflicto",0.0141622925421967
"comportamiento","crimen",0.0200023093411215
"comportamiento","crisis",0.0100716922299514
"comportamiento","decisión",0.0210642566579544
"comportamiento","democracia",0.0106997652843098
"comportamiento","desastre",0.00984681568685758
"comportamiento","descripción",0.0157153081093335
"comportamiento","descubrimiento",0.0089204155018914
"comportamiento","dificultad",0.0114138611839957
"comportamiento","disculpa",0.0186632206651356
"comportamiento","distancia",0.0123189642762651
"comportamiento","divorcio",0.00861386023088396
"comportamiento","duda",0.00991706453829937
"comportamiento","economía",0.00468188660783175
"comportamiento","edad",0.017191516658484
"comportamiento","educación",0.0187017465487398
"comportamiento","energía",0.0122537986589494
"comportamiento","entrenamiento",0.0271139043075679
"comportamiento","entusiasmo",0.0247606509547949
"comportamiento","especialista",0.00885121958673786
"comportamiento","estupidez",0.0198510813121242
"comportamiento","evento",0.0111608866886899
"comportamiento","fantasía",0.00782770477307297
"comportamiento","física",0.00643723962185754
"comportamiento","genio",0.0101590441474909
"comportamiento","hambre",0.00500240559480438
"comportamiento","héroe",0.0128998145680014
"comportamiento","historia",0.00773331714519354
"comportamiento","honor",0.0191190168580542
"comportamiento","humanidad",0.0162094948428709
"comportamiento","humor",0.0174746645609716
"comportamiento","igualdad",0.00855802289791536
"comportamiento","imperio",0.00564573447992626
"comportamiento","independencia",0.0125465940194285
"comportamiento","infierno",0.00698179515408436
"comportamiento","ingreso",0.00702919848175245
"comportamiento","interacción",0.0279417798456826
"comportamiento","introducción",0.00673752238972864
"comportamiento","invención",0.00837114979229211
"comportamiento","juventud",0.0133227893274848
"comportamiento","lenguaje",0.012817464536626
"comportamiento","ley",0.0185851727182536
"comportamiento","logro",0.0134243439083169
"comportamiento","método",0.00919462479501978
"comportamiento","noticias",0.00834896466922041
"comportamiento","número",0.00528077185379858
"comportamiento","operación",0.0126870393358505
"comportamiento","oportunidad",0.014102916748868
"comportamiento","orgullo",0.0177831172301841
"comportamiento","pista",0.00951615437161786
"comportamiento","posición",0.0155123372497625
"comportamiento","presión",0.0113027178811294
"comportamiento","propósito",0.0176640227832649
"comportamiento","radiación",0.0063014286346567
"comportamiento","reacción",0.0368652321565945
"comportamiento","relajación",0.0175298094018568
"comportamiento","resultado",0.012427843765019
"comportamiento","revolución",0.0072130528019419
"comportamiento","sabiduría",0.014945492542642
"comportamiento","salud",0.0113818851482357
"comportamiento","seguridad",0.0164175756001288
"comportamiento","sentido",0.0171083179110619
"comportamiento","simpatía",0.0210542709105958
"comportamiento","soledad",0.0183676601829754
"comportamiento","temperamento",0.0402812652393384
"comportamiento","venganza",0.0195754979334414
"comportamiento","verdad",0.00787203867157091
"comportamiento","victoria",0.00774460923991649
"comportamiento","violencia",0.0185853878579934
"comportamiento","yo",0.0119459166027429
"conflicto","crimen",0.0331108088877535
"conflicto","crisis",0.0446342129827265
"conflicto","decisión",0.0189498524793623
"conflicto","democracia",0.00702391048539237
"conflicto","desastre",0.0362732202910262
"conflicto","descripción",0.00548854718878867
"conflicto","descubrimiento",0.00868980766236299
"conflicto","dificultad",0.0387722829610828
"conflicto","disculpa",0.0207325077918591
"conflicto","distancia",0.0192907074698201
"conflicto","divorcio",0.0311284311645552
"conflicto","duda",0.0253083505960274
"conflicto","economía",0.0144972402291838
"conflicto","edad",0.00541063522159693
"conflicto","educación",0.00544725837462226
"conflicto","energía",0.00753200619450425
"conflicto","entrenamiento",0.00573751186792114
"conflicto","entusiasmo",0.00446665648695475
"conflicto","especialista",0.00415185643391612
"conflicto","estupidez",0.0148236994311492
"conflicto","evento",0.0205284784726349
"conflicto","fantasía",0.0059324574156808
"conflicto","física",0.00436818171330013
"conflicto","genio",0.00339155084029698
"conflicto","hambre",0.0254559435179647
"conflicto","héroe",0.00692133552480321
"conflicto","historia",0.015687498763273
"conflicto","honor",0.00462779121864033
"conflicto","humanidad",0.0138109632705331
"conflicto","humor",0.00449833130739876
"conflicto","igualdad",0.00531190013632259
"conflicto","imperio",0.0295156353433129
"conflicto","independencia",0.00890830664861016
"conflicto","infierno",0.0260972192775838
"conflicto","ingreso",0.00441109509485089
"conflicto","interacción",0.0132906311710874
"conflicto","introducción",0.00358588548696607
"conflicto","invención",0.00557495136295226
"conflicto","juventud",0.00760862391893273
"conflicto","lenguaje",0.0049772164611955
"conflicto","ley",0.011715391223615
"conflicto","logro",0.00562949487099017
"conflicto","método",0.00584421102964997
"conflicto","noticias",0.0108419018464822
"conflicto","número",0.00392385941994071
"conflicto","operación",0.00641507575190925
"conflicto","oportunidad",0.00974262668806814
"conflicto","orgullo",0.0121236476478708
"conflicto","pista",0.0106521587289074
"conflicto","posición",0.0138063525497509
"conflicto","presión",0.026570424495849
"conflicto","propósito",0.00904787703003047
"conflicto","radiación",0.0109604304665158
"conflicto","reacción",0.0175547460323083
"conflicto","relajación",0.00351187393308712
"conflicto","resultado",0.0131626737216806
"conflicto","revolución",0.0430580357384805
"conflicto","sabiduría",0.00578276005721419
"conflicto","salud",0.00462390524271268
"conflicto","seguridad",0.00701753428670539
"conflicto","sentido",0.00790270780263275
"conflicto","simpatía",0.00313449583017759
"conflicto","soledad",0.0200050891659097
"conflicto","temperamento",0.0172446876621904
"conflicto","venganza",0.0311680947884352
"conflicto","verdad",0.00447015998775432
"conflicto","victoria",0.0131530994747203
"conflicto","violencia",0.041911716778829
"conflicto","yo",0.00728415846537399
"crimen","crisis",0.0253400155924085
"crimen","decisión",0.00876723455998328
"crimen","democracia",0.00454057033681686
"crimen","desastre",0.049210437274609
"crimen","descripción",0.00410933298913117
"crimen","descubrimiento",0.00840557301952898
"crimen","dificultad",0.0146286180169829
"crimen","disculpa",0.00654426935948707
"crimen","distancia",0.00456866236309674
"crimen","divorcio",0.00576451907510851
"crimen","duda",0.0108611293849526
"crimen","economía",0.0106496626458412
"crimen","edad",0.00261084820962554
"crimen","educación",0.00661336011129193
"crimen","energía",0.00288684504980532
"crimen","entrenamiento",0.00582009217308908
"crimen","entusiasmo",0.00262083270112249
"crimen","especialista",0.00355758334986489
"crimen","estupidez",0.0198203396865609
"crimen","evento",0.0206145824359273
"crimen","fantasía",0.00302945162649327
"crimen","física",0.00308801453393575
"crimen","genio",0.00227235053677931
"crimen","hambre",0.0260026537892349
"crimen","héroe",0.00426263476047782
"crimen","historia",0.00548374478768422
"crimen","honor",0.00285296745447523
"crimen","humanidad",0.0120878509923174
"crimen","humor",0.00262378850400854
"crimen","igualdad",0.0035285091947496
"crimen","imperio",0.0227107689400758
"crimen","independencia",0.00403230533523142
"crimen","infierno",0.0458876628983311
"crimen","ingreso",0.00494521392906167
"crimen","interacción",0.00428266308393412
"crimen","introducción",0.00286365389092648
"crimen","invención",0.00303503372877669
"crimen","juventud",0.00260421260688538
"crimen","lenguaje",0.0034558643129866
"crimen","ley",0.0198231065274997
"crimen","logro",0.0031475300733897
"crimen","método",0.00488931273015838
"crimen","noticias",0.033923435467542
"crimen","número",0.00258049350747764
"crimen","operación",0.00566203757175898
"crimen","oportunidad",0.00475152553833204
"crimen","orgullo",0.0048370845942425
"crimen","pista",0.0170807516856747
"crimen","posición",0.00389429400971655
"crimen","presión",0.0126589765056687
"crimen","propósito",0.00425062188054791
"crimen","radiación",0.00568778006478745
"crimen","reacción",0.0154432523385445
"crimen","relajación",0.00221069109359185
"crimen","resultado",0.00622374964917788
"crimen","revolución",0.00871337374796946
"crimen","sabiduría",0.00303822827511012
"crimen","salud",0.00344893163474213
"crimen","seguridad",0.017838097069454
"crimen","sentido",0.00349222080908829
"crimen","simpatía",0.00192261743885257
"crimen","soledad",0.00590161160183203
"crimen","temperamento",0.0116691819732911
"crimen","venganza",0.0533654313154982
"crimen","verdad",0.00515234112676566
"crimen","victoria",0.00320625695677146
"crimen","violencia",0.0577712323069183
"crimen","yo",0.00253227167448544
"crisis","decisión",0.0105614890995378
"crisis","democracia",0.00437761765797003
"crisis","desastre",0.041782115159599
"crisis","descripción",0.004168435163912
"crisis","descubrimiento",0.0077962617347413
"crisis","dificultad",0.0451597054847736
"crisis","disculpa",0.0054520856282765
"crisis","distancia",0.0174778421022365
"crisis","divorcio",0.0249274414524463
"crisis","duda",0.0346639567394009
"crisis","economía",0.0294160395754501
"crisis","edad",0.0152790406997835
"crisis","educación",0.00462241472892136
"crisis","energía",0.00496053874256349
"crisis","entrenamiento",0.00413416466815027
"crisis","entusiasmo",0.0037997689185734
"crisis","especialista",0.00504672592010125
"crisis","estupidez",0.0188187284660251
"crisis","evento",0.0143920269917339
"crisis","fantasía",0.00595221510767617
"crisis","física",0.00441801681810404
"crisis","genio",0.00526700416646806
"crisis","hambre",0.0387077511958245
"crisis","héroe",0.00840874753359319
"crisis","historia",0.0127047007588573
"crisis","honor",0.00533054813539206
"crisis","humanidad",0.00752077039767507
"crisis","humor",0.00370373202939278
"crisis","igualdad",0.00369301541440354
"crisis","imperio",0.0127431154717849
"crisis","independencia",0.0078222434607039
"crisis","infierno",0.0306651472910934
"crisis","ingreso",0.00702741601043668
"crisis","interacción",0.00670971515036781
"crisis","introducción",0.00352744821421613
"crisis","invención",0.00478635793746163
"crisis","juventud",0.00974953060702777
"crisis","lenguaje",0.00483091642105262
"crisis","ley",0.00576164489435743
"crisis","logro",0.00647963060736424
"crisis","método",0.00748692504957995
"crisis","noticias",0.0149290440582506
"crisis","número",0.00628541870525216
"crisis","operación",0.0100392664863007
"crisis","oportunidad",0.0157280252765668
"crisis","orgullo",0.00552495947664351
"crisis","pista",0.00452688457300984
"crisis","posición",0.00535846863272642
"crisis","presión",0.0270468189216511
"crisis","propósito",0.00867952435147831
"crisis","radiación",0.0155450504591864
"crisis","reacción",0.0188005427507728
"crisis","relajación",0.00338997900534033
"crisis","resultado",0.0072984694270425
"crisis","revolución",0.0279667051727331
"crisis","sabiduría",0.00393052957731425
"crisis","salud",0.0109769896255005
"crisis","seguridad",0.0053132135633313
"crisis","sentido",0.00773736396765154
"crisis","simpatía",0.00252737124335335
"crisis","soledad",0.0207835845741824
"crisis","temperamento",0.0127619283410361
"crisis","venganza",0.022889324073383
"crisis","verdad",0.00532445325715661
"crisis","victoria",0.00413483214822178
"crisis","violencia",0.0263062281483962
"crisis","yo",0.00723435433178277
"decisión","democracia",0.0214218023906564
"decisión","desastre",0.00928264313380991
"decisión","descripción",0.00754046412765528
"decisión","descubrimiento",0.0120709349490677
"decisión","dificultad",0.0148103950278781
"decisión","disculpa",0.0215245176765505
"decisión","distancia",0.0141149091197092
"decisión","divorcio",0.0287476299632673
"decisión","duda",0.0207534834923044
"decisión","economía",0.00997175498877974
"decisión","edad",0.00465084660799585
"decisión","educación",0.00935289531468632
"decisión","energía",0.00617561702983031
"decisión","entrenamiento",0.0166636190189563
"decisión","entusiasmo",0.0138762779032741
"decisión","especialista",0.00912084023463493
"decisión","estupidez",0.0102322813920849
"decisión","evento",0.0110380984336964
"decisión","fantasía",0.00421008097162435
"decisión","física",0.0055921915565591
"decisión","genio",0.00758917252923116
"decisión","hambre",0.00515066970976356
"decisión","héroe",0.00651457585392578
"decisión","historia",0.00915790668452634
"decisión","honor",0.0106884082125927
"decisión","humanidad",0.00797595577442283
"decisión","humor",0.00534167413647348
"decisión","igualdad",0.0104834978464924
"decisión","imperio",0.00677866409883484
"decisión","independencia",0.0259500572616327
"decisión","infierno",0.00528729417304397
"decisión","ingreso",0.0156764199636695
"decisión","interacción",0.0159783352929404
"decisión","introducción",0.00849666993641679
"decisión","invención",0.00877659485860142
"decisión","juventud",0.00689702208998082
"decisión","lenguaje",0.0102637577317899
"decisión","ley",0.0158835790552236
"decisión","logro",0.011021349488355
"decisión","método",0.0148299364442101
"decisión","noticias",0.00870784336648992
"decisión","número",0.00675986901172275
"decisión","operación",0.0217056555892441
"decisión","oportunidad",0.0297154023221892
"decisión","orgullo",0.0118836284032862
"decisión","pista",0.00854781050055704
"decisión","posición",0.0225355965403816
"decisión","presión",0.0146212882614442
"decisión","propósito",0.0354313282072607
"decisión","radiación",0.00408338271643207
"decisión","reacción",0.0216071483581148
"decisión","relajación",0.00928362855240793
"decisión","resultado",0.0207010554894493
"decisión","revolución",0.0138845014582634
"decisión","sabiduría",0.0149759107075067
"decisión","salud",0.0088544539083594
"decisión","seguridad",0.0177665514589428
"decisión","sentido",0.0167585268158609
"decisión","simpatía",0.00576051054517517
"decisión","soledad",0.0115737467640843
"decisión","temperamento",0.0137773641535266
"decisión","venganza",0.0179550273940901
"decisión","verdad",0.0147794237761841
"decisión","victoria",0.0112370701124471
"decisión","violencia",0.00657447839633321
"decisión","yo",0.00891369932443265
"democracia","desastre",0.00260035280362793
"democracia","descripción",0.00498269637485251
"democracia","descubrimiento",0.00788310661010776
"democracia","dificultad",0.00362454177242437
"democracia","disculpa",0.00708716999616102
"democracia","distancia",0.00366981606368515
"democracia","divorcio",0.00450927243294453
"democracia","duda",0.00574632901428956
"democracia","economía",0.0146275425937866
"democracia","edad",0.00387121333682002
"democracia","educación",0.0309160927448035
"democracia","energía",0.00377262002715504
"democracia","entrenamiento",0.0102954595528096
"democracia","entusiasmo",0.0091544321055633
"democracia","especialista",0.00481420172246799
"democracia","estupidez",0.00273430807660499
"democracia","evento",0.00958568631140108
"democracia","fantasía",0.00626339116125406
"democracia","física",0.00440843107576266
"democracia","genio",0.00415847128654828
"democracia","hambre",0.00311352093873301
"democracia","héroe",0.00796802642320685
"democracia","historia",0.0266093277314518
"democracia","honor",0.0125834919154966
"democracia","humanidad",0.0338753233546789
"democracia","humor",0.00335503673621215
"democracia","igualdad",0.0565483450418932
"democracia","imperio",0.0125705335605126
"democracia","independencia",0.0319243810539625
"democracia","infierno",0.00207012159388459
"democracia","ingreso",0.00524403427560436
"democracia","interacción",0.0195353646409714
"democracia","introducción",0.00463686969035537
"democracia","invención",0.00744211612329393
"democracia","juventud",0.00408767867108622
"democracia","lenguaje",0.0126628440219094
"democracia","ley",0.0463058943632277
"democracia","logro",0.0173662605072327
"democracia","método",0.00849296284679671
"democracia","noticias",0.00965089152910057
"democracia","número",0.00420382262641355
"democracia","operación",0.00859418525308911
"democracia","oportunidad",0.0166416875947333
"democracia","orgullo",0.00886473120139097
"democracia","pista",0.00340697561859437
"democracia","posición",0.0123493542257104
"democracia","presión",0.00332374930258726
"democracia","propósito",0.0119999189573822
"democracia","radiación",0.00255888963843363
"democracia","reacción",0.00612224646020251
"democracia","relajación",0.00577283854406017
"democracia","resultado",0.00851666699319755
"democracia","revolución",0.0166119210452633
"democracia","sabiduría",0.0139432288575805
"democracia","salud",0.00720938493493677
"democracia","seguridad",0.0232007567580174
"democracia","sentido",0.00769925785932308
"democracia","simpatía",0.00577885215139811
"democracia","soledad",0.005271337872832
"democracia","temperamento",0.00379578018148462
"democracia","venganza",0.00272220813298599
"democracia","verdad",0.013252628303919
"democracia","victoria",0.0235903496744515
"democracia","violencia",0.00380595182290984
"democracia","yo",0.00661007522189608
"desastre","descripción",0.00313348911811473
"desastre","descubrimiento",0.00378274718226552
"desastre","dificultad",0.0332349997820095
"desastre","disculpa",0.00945675301583621
"desastre","distancia",0.0105234365013433
"desastre","divorcio",0.0222798000915582
"desastre","duda",0.00825563487249183
"desastre","economía",0.0179023168472799
"desastre","edad",0.00380259814646946
"desastre","educación",0.00282344725721104
"desastre","energía",0.00434835459621433
"desastre","entrenamiento",0.00304637679180548
"desastre","entusiasmo",0.00246579243729692
"desastre","especialista",0.00289787994565346
"desastre","estupidez",0.0355777862074019
"desastre","evento",0.0180566447186961
"desastre","fantasía",0.00461838088964846
"desastre","física",0.00403166578150168
"desastre","genio",0.00229162140001209
"desastre","hambre",0.0416068809196084
"desastre","héroe",0.00262540670687327
"desastre","historia",0.00675702240100768
"desastre","honor",0.00249854516252824
"desastre","humanidad",0.00760207068314746
"desastre","humor",0.00360149577319901
"desastre","igualdad",0.00314352215434893
"desastre","imperio",0.0185479238473322
"desastre","independencia",0.00399696894614746
"desastre","infierno",0.0495955296733022
"desastre","ingreso",0.00328426278673593
"desastre","interacción",0.00567446727426543
"desastre","introducción",0.00219953379171725
"desastre","invención",0.00312993190691453
"desastre","juventud",0.00311956952551569
"desastre","lenguaje",0.00280409117369068
"desastre","ley",0.00412901110324595
"desastre","logro",0.00293607289643736
"desastre","método",0.00536390040756468
"desastre","noticias",0.017068871838291
"desastre","número",0.00382729314887511
"desastre","operación",0.00450392427185021
"desastre","oportunidad",0.0045050732028037
"desastre","orgullo",0.00746344251721029
"desastre","pista",0.00329484896324233
"desastre","posición",0.00408638130508746
"desastre","presión",0.0230885027166546
"desastre","propósito",0.00328674491224098
"desastre","radiación",0.0381257127065691
"desastre","reacción",0.0108397445290568
"desastre","relajación",0.00213351003031617
"desastre","resultado",0.00979491255103192
"desastre","revolución",0.00792987629839626
"desastre","sabiduría",0.00249219864701617
"desastre","salud",0.00430365109838321
"desastre","seguridad",0.00612104877007662
"desastre","sentido",0.00384440200438204
"desastre","simpatía",0.00190997213625924
"desastre","soledad",0.00980649393026336
"desastre","temperamento",0.0129911456882841
"desastre","venganza",0.0379039027547565
"desastre","verdad",0.00483054705931505
"desastre","victoria",0.00295373758852374
"desastre","violencia",0.0498062230717702
"desastre","yo",0.00254315590413699
"descripción","descubrimiento",0.0222793164298903
"descripción","dificultad",0.00757026707647103
"descripción","disculpa",0.00371878927612677
"descripción","distancia",0.0107323234939882
"descripción","divorcio",0.00303614329931532
"descripción","duda",0.00963867844793539
"descripción","economía",0.011455061815966
"descripción","edad",0.0149298013962247
"descripción","educación",0.0214578078115063
"descripción","energía",0.0058224034892497
"descripción","entrenamiento",0.00773185101644199
"descripción","entusiasmo",0.00768049244898181
"descripción","especialista",0.0203397848091354
"descripción","estupidez",0.00578818439592644
"descripción","evento",0.0169053549943759
"descripción","fantasía",0.005613123464546
"descripción","física",0.0110139498943118
"descripción","genio",0.00913026075082056
"descripción","hambre",0.00443666848441838
"descripción","héroe",0.00354342595777188
"descripción","historia",0.0252943332737302
"descripción","honor",0.00378382677009534
"descripción","humanidad",0.00760320451638641
"descripción","humor",0.00714730885893261
"descripción","igualdad",0.0070836306815391
"descripción","imperio",0.00540098878483423
"descripción","independencia",0.00463811417687552
"descripción","infierno",0.00222186641855653
"descripción","ingreso",0.00752374184647425
"descripción","interacción",0.01717607543125
"descripción","introducción",0.0410881440193153
"descripción","invención",0.0174454435224158
"descripción","juventud",0.00684067000835399
"descripción","lenguaje",0.0399767427432705
"descripción","ley",0.0103138491179448
"descripción","logro",0.0104970525057336
"descripción","método",0.0223038219654302
"descripción","noticias",0.0408976719659316
"descripción","número",0.0163133559207813
"descripción","operación",0.0165619399920164
"descripción","oportunidad",0.00774780031053876
"descripción","orgullo",0.00527875830182505
"descripción","pista",0.0310483717177513
"descripción","posición",0.0118058313392151
"descripción","presión",0.00424978065493364
"descripción","propósito",0.0124891786991572
"descripción","radiación",0.00569599753227958
"descripción","reacción",0.0102650499988317
"descripción","relajación",0.00808511788701803
"descripción","resultado",0.013405120487795
"descripción","revolución",0.00458790274377688
"descripción","sabiduría",0.0128792708258122
"descripción","salud",0.00914133713154742
"descripción","seguridad",0.00480502543225886
"descripción","sentido",0.0197000432490704
"descripción","simpatía",0.010062571288582
"descripción","soledad",0.00424467984409589
"descripción","temperamento",0.013017455007488
"descripción","venganza",0.00258289206259753
"descripción","verdad",0.024155112517609
"descripción","victoria",0.00382152478121973
"descripción","violencia",0.00329859605672737
"descripción","yo",0.00457595670757174
"descubrimiento","dificultad",0.00666930284044018
"descubrimiento","disculpa",0.00476588089742862
"descubrimiento","distancia",0.00879245324205398
"descubrimiento","divorcio",0.00361112604581546
"descubrimiento","duda",0.0120039369251939
"descubrimiento","economía",0.00500598208897275
"descubrimiento","edad",0.00829601796185097
"descubrimiento","educación",0.0163425559790167
"descubrimiento","energía",0.0121504090752024
"descubrimiento","entrenamiento",0.00877459218318373
"descubrimiento","entusiasmo",0.0121057164654918
"descubrimiento","especialista",0.0162012526113677
"descubrimiento","estupidez",0.00586405314367945
"descubrimiento","evento",0.0233707993801499
"descubrimiento","fantasía",0.0209903189699128
"descubrimiento","física",0.0166908001503526
"descubrimiento","genio",0.0365471432862018
"descubrimiento","hambre",0.0031424227267401
"descubrimiento","héroe",0.0100593717635607
"descubrimiento","historia",0.0282576805587063
"descubrimiento","honor",0.00938836036829572
"descubrimiento","humanidad",0.0218773538711515
"descubrimiento","humor",0.00579879352021108
"descubrimiento","igualdad",0.00565803976716197
"descubrimiento","imperio",0.00949081274113897
"descubrimiento","independencia",0.0106726703089731
"descubrimiento","infierno",0.0039715891431804
"descubrimiento","ingreso",0.0082497804319038
"descubrimiento","interacción",0.00951909604192845
"descubrimiento","introducción",0.0201018428542712
"descubrimiento","invención",0.0395034320629254
"descubrimiento","juventud",0.0143112852251572
"descubrimiento","lenguaje",0.0141127076690492
"descubrimiento","ley",0.00535877945407751
"descubrimiento","logro",0.0290529141619562
"descubrimiento","método",0.0176757869934351
"descubrimiento","noticias",0.0232265533298882
"descubrimiento","número",0.00910077490671324
"descubrimiento","operación",0.0129372371314506
"descubrimiento","oportunidad",0.0235506922653893
"descubrimiento","orgullo",0.00805485389590809
"descubrimiento","pista",0.0324509149347926
"descubrimiento","posición",0.00600089718865469
"descubrimiento","presión",0.00561893044611107
"descubrimiento","propósito",0.0187116010941126
"descubrimiento","radiación",0.0121547673276755
"descubrimiento","reacción",0.00965242194316209
"descubrimiento","relajación",0.00909242338731234
"descubrimiento","resultado",0.0173964959570761
"descubrimiento","revolución",0.0170899309970813
"descubrimiento","sabiduría",0.0213173442290443
"descubrimiento","salud",0.00595615904444735
"descubrimiento","seguridad",0.00668971428532001
"descubrimiento","sentido",0.0184243047366605
"descubrimiento","simpatía",0.00838802705608781
"descubrimiento","soledad",0.00830995912586419
"descubrimiento","temperamento",0.00513424285828629
"descubrimiento","venganza",0.00339355618417363
"descubrimiento","verdad",0.0287720889640688
"descubrimiento","victoria",0.0162578142149937
"descubrimiento","violencia",0.00567608099453481
"descubrimiento","yo",0.00986919964730888
"dificultad","disculpa",0.0128615508021387
"dificultad","distancia",0.0246551355880731
"dificultad","divorcio",0.0289811309457394
"dificultad","duda",0.0392452724976535
"dificultad","economía",0.0134874336101499
"dificultad","edad",0.00444003772929363
"dificultad","educación",0.0090961480847168
"dificultad","energía",0.00556594457069382
"dificultad","entrenamiento",0.0144988753265591
"dificultad","entusiasmo",0.00575381729004
"dificultad","especialista",0.00866325440724305
"dificultad","estupidez",0.0256451325688964
"dificultad","evento",0.00649060577431301
"dificultad","fantasía",0.00363755348553629
"dificultad","física",0.0100332467897922
"dificultad","genio",0.00817493889971624
"dificultad","hambre",0.0382198690986756
"dificultad","héroe",0.00983119627376646
"dificultad","historia",0.00488313252459316
"dificultad","honor",0.0038516662235228
"dificultad","humanidad",0.00675880545127534
"dificultad","humor",0.00434570799287966
"dificultad","igualdad",0.00612482388429538
"dificultad","imperio",0.00926595142556613
"dificultad","independencia",0.0101505869717013
"dificultad","infierno",0.0255665234771694
"dificultad","ingreso",0.00771489487752662
"dificultad","interacción",0.00588762634111882
"dificultad","introducción",0.00674783869077328
"dificultad","invención",0.00683709340335442
"dificultad","juventud",0.00853635500439143
"dificultad","lenguaje",0.00458163639905268
"dificultad","ley",0.00439614218659184
"dificultad","logro",0.0102610529608901
"dificultad","método",0.00682809171053556
"dificultad","noticias",0.0103936095634076
"dificultad","número",0.00572089789299122
"dificultad","operación",0.0162537479008771
"dificultad","oportunidad",0.0102683195176929
"dificultad","orgullo",0.012831580762867
"dificultad","pista",0.0106772362070204
"dificultad","posición",0.00924231340914576
"dificultad","presión",0.039048150609745
"dificultad","propósito",0.00753705486730578
"dificultad","radiación",0.0115499700018677
"dificultad","reacción",0.0145040174193864
"dificultad","relajación",0.0034160286565568
"dificultad","resultado",0.0116344393917285
"dificultad","revolución",0.00870471950033039
"dificultad","sabiduría",0.00554953281594928
"dificultad","salud",0.0078288037405981
"dificultad","seguridad",0.00858490476919486
"dificultad","sentido",0.00784238898196021
"dificultad","simpatía",0.00263478094986718
"dificultad","soledad",0.0182473581629313
"dificultad","temperamento",0.0154576372053477
"dificultad","venganza",0.0123324580052115
"dificultad","verdad",0.00489177120218485
"dificultad","victoria",0.00664730074057179
"dificultad","violencia",0.0204240230455064
"dificultad","yo",0.00656242453466179
"disculpa","distancia",0.00423639379028193
"disculpa","divorcio",0.00694436465183193
"disculpa","duda",0.00692195228097291
"disculpa","economía",0.00278973021373098
"disculpa","edad",0.00419277017391324
"disculpa","educación",0.0138281425618004
"disculpa","energía",0.00411836886196799
"disculpa","entrenamiento",0.00390957391109534
