"wordA","wordB","rating"
"cachorro","graduación",0.00363733328292766
"cachorro","hermana",0.0118350163085006
"cachorro","hombre",0.0126029158332061
"cachorro","ídolo",0.00517508541040841
"cachorro","joya",0.00362634136527403
"cachorro","leche",0.0370868137913194
"cachorro","lechuga",0.00486532257451159
"cachorro","león",0.0570559148521591
"cachorro","lluvia",0.00451523533876714
"cachorro","masaje",0.00335771405386487
"cachorro","mascota",0.0774519458204433
"cachorro","melodía",0.00490390804660292
"cachorro","nervio",0.00749379272686246
"cachorro","niño",0.0409900750150481
"cachorro","noche",0.00392232248091959
"cachorro","nota",0.00469890610094211
"cachorro","novela",0.00320943481701405
"cachorro","ojo",0.0107363881678527
"cachorro","oponente",0.00347194176327858
"cachorro","oscuridad",0.00365544880292483
"cachorro","pan",0.00640527625878904
"cachorro","papá",0.0157037470193467
"cachorro","piel",0.015555035066951
"cachorro","pirata",0.00391594381449531
"cachorro","pluma",0.011327900361472
"cachorro","policía",0.00324674628179432
"cachorro","prisión",0.00288423264136096
"cachorro","propiedad",0.00858478495208135
"cachorro","rata",0.0244867068514189
"cachorro","rey",0.0108799664103341
"cachorro","ropa",0.0042731842624535
"cachorro","ruido",0.00715190684140405
"cachorro","seda",0.00329544645236759
"cachorro","silla",0.00448686303655038
"cachorro","sombra",0.00384281370980315
"cachorro","tiburón",0.023499771129213
"cachorro","uniforme",0.00350330233460739
"cachorro","vegetal",0.0055050924980413
"cachorro","víctima",0.00723095168809002
"cachorro","vidrio",0.00493187446393191
"cachorro","volcán",0.00255362662844437
"cachorro","yo",0.00657834830675289
"cadáver","calendario",0.00524928562207337
"cadáver","calle",0.00880041163840816
"cadáver","camello",0.00745291483200835
"cadáver","camión",0.00449095705159664
"cadáver","cáncer",0.0585749293715463
"cadáver","cantante",0.00321796160952136
"cadáver","cebolla",0.00247631611534676
"cadáver","cerveza",0.00293211969861184
"cadáver","cicatriz",0.0322678569177526
"cadáver","colonia",0.00460100317192913
"cadáver","comida",0.00291591885514772
"cadáver","contrato",0.00461265789559612
"cadáver","correo",0.00325209411267848
"cadáver","cuerda",0.0160847406334501
"cadáver","culo",0.00620610261096995
"cadáver","desayuno",0.00216242992586169
"cadáver","detective",0.0386836759365734
"cadáver","diario",0.0120312267388425
"cadáver","edificio",0.00498806941451893
"cadáver","equipaje",0.00370236568135422
"cadáver","estudiante",0.00433364582243874
"cadáver","examen",0.00708553218055644
"cadáver","fábrica",0.00566767351260175
"cadáver","familia",0.00839779180587497
"cadáver","festival",0.00328259567299846
"cadáver","foto",0.00989078134705519
"cadáver","fruta",0.00220689411873031
"cadáver","funeral",0.063001226303328
"cadáver","graduación",0.00376358633414129
"cadáver","hermana",0.0040063481218671
"cadáver","hombre",0.0186649819527123
"cadáver","ídolo",0.00519516791463545
"cadáver","joya",0.00366371971963015
"cadáver","leche",0.00241603033413933
"cadáver","lechuga",0.00176685419546773
"cadáver","león",0.0123724500563927
"cadáver","lluvia",0.00517381625234557
"cadáver","masaje",0.00362191877838436
"cadáver","mascota",0.00436578777342242
"cadáver","melodía",0.00306965177611489
"cadáver","nervio",0.0112007265541919
"cadáver","niño",0.00517978059838847
"cadáver","noche",0.0150876644518891
"cadáver","nota",0.00674253416445039
"cadáver","novela",0.0140348310393511
"cadáver","ojo",0.0113016284424087
"cadáver","oponente",0.0252571774467014
"cadáver","oscuridad",0.0201648476988223
"cadáver","pan",0.00201037529007016
"cadáver","papá",0.0115879936057811
"cadáver","piel",0.0153401979371746
"cadáver","pirata",0.0118409336986585
"cadáver","pluma",0.00704387544893175
"cadáver","policía",0.0334017664637817
"cadáver","prisión",0.0234062497555655
"cadáver","propiedad",0.00390259215445637
"cadáver","rata",0.0173004823587417
"cadáver","rey",0.0059786829209967
"cadáver","ropa",0.00399621694785869
"cadáver","ruido",0.00603556103105878
"cadáver","seda",0.00443693144882416
"cadáver","silla",0.00315485342492495
"cadáver","sombra",0.0140177263875471
"cadáver","tiburón",0.0259822075528283
"cadáver","uniforme",0.00802125674341925
"cadáver","vegetal",0.00327369416350664
"cadáver","víctima",0.0615871559595266
"cadáver","vidrio",0.00505078966409652
"cadáver","volcán",0.0182586167103528
"cadáver","yo",0.00414392874831638
"calendario","calle",0.00470034815521736
"calendario","camello",0.00242816749535943
"calendario","camión",0.00652167126555519
"calendario","cáncer",0.00902593923804303
"calendario","cantante",0.0190078767220331
"calendario","cebolla",0.0020040361375085
"calendario","cerveza",0.00859417410713264
"calendario","cicatriz",0.00592376457701442
"calendario","colonia",0.00645210560466938
"calendario","comida",0.00403606552285523
"calendario","contrato",0.0292281195116786
"calendario","correo",0.0346149809314955
"calendario","cuerda",0.00615566696256098
"calendario","culo",0.00449628375813612
"calendario","desayuno",0.0130304798390291
"calendario","detective",0.00909847458257458
"calendario","diario",0.0303883938482589
"calendario","edificio",0.0069511298506303
"calendario","equipaje",0.0209680869864972
"calendario","estudiante",0.034081622336914
"calendario","examen",0.0499347003032811
"calendario","fábrica",0.0122165866400497
"calendario","familia",0.0124501307263492
"calendario","festival",0.0332315478832205
"calendario","foto",0.0175055678987174
"calendario","fruta",0.00298587378478172
"calendario","funeral",0.0102710673419237
"calendario","graduación",0.0401690482412482
"calendario","hermana",0.00632501061641581
"calendario","hombre",0.00719627257436588
"calendario","ídolo",0.0077394531788246
"calendario","joya",0.00489033167590253
"calendario","leche",0.00282922225298345
"calendario","lechuga",0.00193552425627415
"calendario","león",0.00200295792801784
"calendario","lluvia",0.00737352775670592
"calendario","masaje",0.0137771115167304
"calendario","mascota",0.00268546467301903
"calendario","melodía",0.00755633434331857
"calendario","nervio",0.0132806594797109
"calendario","niño",0.00496765796330477
"calendario","noche",0.0144824448626067
"calendario","nota",0.0352240078796364
"calendario","novela",0.0168568287153434
"calendario","ojo",0.00696574108169584
"calendario","oponente",0.00594034925103307
"calendario","oscuridad",0.00527247312628415
"calendario","pan",0.00322723191341924
"calendario","papá",0.0059152938206633
"calendario","piel",0.00380541727019085
"calendario","pirata",0.00311618971959685
"calendario","pluma",0.0101768685153891
"calendario","policía",0.00474248271099683
"calendario","prisión",0.00699299339185665
"calendario","propiedad",0.00810239669260262
"calendario","rata",0.00218748806303257
"calendario","rey",0.0053654315498066
"calendario","ropa",0.00729152402455924
"calendario","ruido",0.00478074530313054
"calendario","seda",0.00403605865119465
"calendario","silla",0.00844502853846122
"calendario","sombra",0.00357240503351192
"calendario","tiburón",0.00209879589241184
"calendario","uniforme",0.0124010468691169
"calendario","vegetal",0.0022974439683437
"calendario","víctima",0.00515885186858978
"calendario","vidrio",0.00609632727105389
"calendario","volcán",0.00557575167655107
"calendario","yo",0.0101116350903087
"calle","camello",0.00818904162776335
"calle","camión",0.0485978629090397
"calle","cáncer",0.00523655595614185
"calle","cantante",0.00759525655811141
"calle","cebolla",0.00306761023332691
"calle","cerveza",0.0163094868662801
"calle","cicatriz",0.00820652272019073
"calle","colonia",0.00592784805650385
"calle","comida",0.00586436656937183
"calle","contrato",0.0111813835649296
"calle","correo",0.0248771161243331
"calle","cuerda",0.00970930285200028
"calle","culo",0.00743912392640535
"calle","desayuno",0.00561931233779565
"calle","detective",0.0134492771452493
"calle","diario",0.0118408527549857
"calle","edificio",0.0382255721422936
"calle","equipaje",0.0123113538107988
"calle","estudiante",0.00609831614435542
"calle","examen",0.00381369104563224
"calle","fábrica",0.0177736174581955
"calle","familia",0.007604196840024
"calle","festival",0.0146956053388843
"calle","foto",0.0088611307623217
"calle","fruta",0.00426509316024141
"calle","funeral",0.00781106270786105
"calle","graduación",0.00547983982787112
"calle","hermana",0.00439192244415981
"calle","hombre",0.0146627324416006
"calle","ídolo",0.00399809992130189
"calle","joya",0.00464686415707981
"calle","leche",0.00511193835990127
"calle","lechuga",0.00516069980901265
"calle","león",0.00472445251296689
"calle","lluvia",0.0439118628919439
"calle","masaje",0.00436193983991514
"calle","mascota",0.0127659710776785
"calle","melodía",0.0132757727164162
"calle","nervio",0.0065533297824373
"calle","niño",0.0110923783726609
"calle","noche",0.0292378230468469
"calle","nota",0.0046994972579413
"calle","novela",0.00731234744227396
"calle","ojo",0.00625655564326128
"calle","oponente",0.0117536753346599
"calle","oscuridad",0.0330611709520903
"calle","pan",0.00388568275234168
"calle","papá",0.0050197206787819
"calle","piel",0.00493684375679701
"calle","pirata",0.00532239016684306
"calle","pluma",0.00561926836119108
"calle","policía",0.0175992331217011
"calle","prisión",0.0183377722863489
"calle","propiedad",0.0157823069998725
"calle","rata",0.0280204635506635
"calle","rey",0.00389590187860257
"calle","ropa",0.010405054934389
"calle","ruido",0.0374439667233701
"calle","seda",0.00636298284113722
"calle","silla",0.00629676708464769
"calle","sombra",0.0299195028691757
"calle","tiburón",0.0046753032189139
"calle","uniforme",0.00958287898839858
"calle","vegetal",0.00412269074272216
"calle","víctima",0.0186149217480196
"calle","vidrio",0.0161910969261979
"calle","volcán",0.00995349317568238
"calle","yo",0.00515139083914256
"camello","camión",0.0114896995203354
"camello","cáncer",0.00281959041180827
"camello","cantante",0.00301087773105997
"camello","cebolla",0.00371470964940636
"camello","cerveza",0.00298647658306428
"camello","cicatriz",0.00563558837087162
"camello","colonia",0.00762027104299458
"camello","comida",0.0107529186187296
"camello","contrato",0.00263867206299868
"camello","correo",0.00686713408083533
"camello","cuerda",0.0146577084956765
"camello","culo",0.0119518817125456
"camello","desayuno",0.00450920782972089
"camello","detective",0.00459841757649291
"camello","diario",0.00568255506190766
"camello","edificio",0.00367103321872635
"camello","equipaje",0.0194951650947968
"camello","estudiante",0.00329646273861161
"camello","examen",0.00255136681536312
"camello","fábrica",0.00344068442614453
"camello","familia",0.00554471047852358
"camello","festival",0.00316818764361209
"camello","foto",0.0124209211178562
"camello","fruta",0.00704484487178489
"camello","funeral",0.00307625691417662
"camello","graduación",0.00264414231410668
"camello","hermana",0.00409704789974934
"camello","hombre",0.0117600828149013
"camello","ídolo",0.00477333178432321
"camello","joya",0.0087208806868614
"camello","leche",0.0101365767418983
"camello","lechuga",0.0103902534936353
"camello","león",0.0455806307961205
"camello","lluvia",0.00453483243047704
"camello","masaje",0.00787271601274766
"camello","mascota",0.0315874784697816
"camello","melodía",0.00375393488418835
"camello","nervio",0.00477852353693992
"camello","niño",0.0057446170115008
"camello","noche",0.00892259069878837
"camello","nota",0.00255360255508899
"camello","novela",0.0115212164102736
"camello","ojo",0.0175266570426414
"camello","oponente",0.00414398517084937
"camello","oscuridad",0.00471883744791305
"camello","pan",0.00367248976355372
"camello","papá",0.00571989835778874
"camello","piel",0.0146956861303865
"camello","pirata",0.00926536109460066
"camello","pluma",0.0111999046736458
"camello","policía",0.00331411231232718
"camello","prisión",0.00560575951581102
"camello","propiedad",0.00751316622369747
"camello","rata",0.0337266203799648
"camello","rey",0.0208022053925691
"camello","ropa",0.00414575526199495
"camello","ruido",0.00839349624625824
"camello","seda",0.00522433526214421
"camello","silla",0.010857526693955
"camello","sombra",0.0116232109323199
"camello","tiburón",0.0441039366786546
"camello","uniforme",0.00305437882386483
"camello","vegetal",0.0106705068173758
"camello","víctima",0.00417832892095465
"camello","vidrio",0.00326251494729791
"camello","volcán",0.00457068682161342
"camello","yo",0.00376840015293303
"camión","cáncer",0.00414865279093693
"camión","cantante",0.00394377948848188
"camión","cebolla",0.0101031961690017
"camión","cerveza",0.0221581528939072
"camión","cicatriz",0.00363741201692849
"camión","colonia",0.00448449234864213
"camión","comida",0.00954456669256062
"camión","contrato",0.0155580244298602
"camión","correo",0.0239906942253814
"camión","cuerda",0.0116504632324352
"camión","culo",0.00536109097468522
"camión","desayuno",0.00486147124549549
"camión","detective",0.00513191102029107
"camión","diario",0.0147094238502547
"camión","edificio",0.0175689899861469
"camión","equipaje",0.0275925846639464
"camión","estudiante",0.0053580018493414
"camión","examen",0.00348794772648916
"camión","fábrica",0.0417488315192521
"camión","familia",0.00495741473451778
"camión","festival",0.00638495109356052
"camión","foto",0.0050607105421905
"camión","fruta",0.0137073753101569
"camión","funeral",0.00607998915416998
"camión","graduación",0.00378518893729173
"camión","hermana",0.00279091497754058
"camión","hombre",0.0168408852797146
"camión","ídolo",0.00301695012760988
"camión","joya",0.00412112979317013
"camión","leche",0.00965236496582443
"camión","lechuga",0.0117586811424366
"camión","león",0.00497880497995052
"camión","lluvia",0.0119952734629011
"camión","masaje",0.00291439189439468
"camión","mascota",0.00382899304892615
"camión","melodía",0.00619844389374412
"camión","nervio",0.00360994012052105
"camión","niño",0.0039111326596088
"camión","noche",0.0101269306589743
"camión","nota",0.00432514814310472
"camión","novela",0.0040189187178375
"camión","ojo",0.00342906059922408
"camión","oponente",0.00498771960390709
"camión","oscuridad",0.0131731163868793
"camión","pan",0.00552960217361235
"camión","papá",0.00496205891246234
"camión","piel",0.00341765220761671
"camión","pirata",0.00791275267068161
"camión","pluma",0.00340105983967814
"camión","policía",0.0175917189111513
"camión","prisión",0.0147002090740046
"camión","propiedad",0.0367863880140583
"camión","rata",0.00926575492435165
"camión","rey",0.00406823513360663
"camión","ropa",0.00644154077895794
"camión","ruido",0.0340999412321848
"camión","seda",0.00488634326210107
"camión","silla",0.0169896420727999
"camión","sombra",0.0112678565971537
"camión","tiburón",0.00319068709558004
"camión","uniforme",0.0114620859820407
"camión","vegetal",0.00736581834777787
"camión","víctima",0.00925097375598098
"camión","vidrio",0.0147162005909037
"camión","volcán",0.00540824302613707
"camión","yo",0.0033461634313593
"cáncer","cantante",0.00438414447269348
"cáncer","cebolla",0.00551507819868102
"cáncer","cerveza",0.00276419958471466
"cáncer","cicatriz",0.0419159817119389
"cáncer","colonia",0.00422485560822539
"cáncer","comida",0.00537473368618984
"cáncer","contrato",0.00343695522735931
"cáncer","correo",0.00247811531849988
"cáncer","cuerda",0.00554718531359263
"cáncer","culo",0.0087553725813533
"cáncer","desayuno",0.0026576961791003
"cáncer","detective",0.00862024546993446
"cáncer","diario",0.00673658703054726
"cáncer","edificio",0.00372701804162734
"cáncer","equipaje",0.00411493834893339
"cáncer","estudiante",0.00480267259116453
"cáncer","examen",0.0165995290152015
"cáncer","fábrica",0.00402243984501266
"cáncer","familia",0.0129695353756808
"cáncer","festival",0.00323170246776686
"cáncer","foto",0.00441193825028774
"cáncer","fruta",0.00330953224582964
"cáncer","funeral",0.0546430747838447
"cáncer","graduación",0.00804353179743565
"cáncer","hermana",0.00546112155721114
"cáncer","hombre",0.0165880586988677
"cáncer","ídolo",0.00639741228718705
"cáncer","joya",0.00303935278009955
"cáncer","leche",0.00340852243783413
"cáncer","lechuga",0.00393282544930658
"cáncer","león",0.00411575198540562
"cáncer","lluvia",0.00868019838907326
"cáncer","masaje",0.00725634052199194
"cáncer","mascota",0.00375112252554316
"cáncer","melodía",0.0043126974728065
"cáncer","nervio",0.0210132165045272
"cáncer","niño",0.00716951651060968
"cáncer","noche",0.00812199837016048
"cáncer","nota",0.00481635295452004
"cáncer","novela",0.00473667371852403
"cáncer","ojo",0.0136792664632231
"cáncer","oponente",0.0248527870954448
"cáncer","oscuridad",0.0267488306275346
"cáncer","pan",0.00316114014010202
"cáncer","papá",0.013390169684105
"cáncer","piel",0.0298505128061115
"cáncer","pirata",0.00544921954731794
"cáncer","pluma",0.00338691443991318
"cáncer","policía",0.00829168897185304
"cáncer","prisión",0.0117088914078539
"cáncer","propiedad",0.00330109544775905
"cáncer","rata",0.0044434672739612
"cáncer","rey",0.00375983670573963
"cáncer","ropa",0.00458809040173611
"cáncer","ruido",0.00752968256110541
"cáncer","seda",0.00354128969313514
"cáncer","silla",0.00337009084336643
"cáncer","sombra",0.0130637423968206
"cáncer","tiburón",0.00636722238919611
"cáncer","uniforme",0.00434685342775337
"cáncer","vegetal",0.00774538186568403
"cáncer","víctima",0.0495301603727836
"cáncer","vidrio",0.00693962243183853
"cáncer","volcán",0.00671113599851124
"cáncer","yo",0.00586952382478863
"cantante","cebolla",0.00181029376395819
"cantante","cerveza",0.0102436783374452
"cantante","cicatriz",0.00292674261841696
"cantante","colonia",0.00701867260010206
"cantante","comida",0.00354722805296098
"cantante","contrato",0.0269242587041099
"cantante","correo",0.0064814494215901
"cantante","cuerda",0.0118649760895838
"cantante","culo",0.0138426718622542
"cantante","desayuno",0.00297443745461333
"cantante","detective",0.00451426402655774
"cantante","diario",0.0108930794495861
"cantante","edificio",0.00455983843511583
"cantante","equipaje",0.00899088542341647
"cantante","estudiante",0.0111810686068092
"cantante","examen",0.00641518865599904
"cantante","fábrica",0.00458307108259549
"cantante","familia",0.00595162320005835
"cantante","festival",0.0537400796355999
"cantante","foto",0.0279086279108947
"cantante","fruta",0.00233189659158206
"cantante","funeral",0.00738821810838547
"cantante","graduación",0.0124867406843595
"cantante","hermana",0.0102442932391424
"cantante","hombre",0.021421123846916
"cantante","ídolo",0.053538523000504
"cantante","joya",0.0166600430905197
"cantante","leche",0.00408464022404949
"cantante","lechuga",0.00175365310105953
"cantante","león",0.00332895394528365
"cantante","lluvia",0.00936197742232204
"cantante","masaje",0.0069426693156638
"cantante","mascota",0.00407698566383765
"cantante","melodía",0.0727027748526559
"cantante","nervio",0.0104960852846074
"cantante","niño",0.00963826983126717
"cantante","noche",0.0171439167321255
"cantante","nota",0.033934718601312
"cantante","novela",0.0157104874650901
"cantante","ojo",0.0081550330701827
"cantante","oponente",0.00561272854569109
"cantante","oscuridad",0.00448434802348388
"cantante","pan",0.00242357087035638
"cantante","papá",0.00864749681007509
"cantante","piel",0.00452787311896827
"cantante","pirata",0.00480607917241162
"cantante","pluma",0.00904443248993169
"cantante","policía",0.00403104514207744
"cantante","prisión",0.00469593327817828
"cantante","propiedad",0.00676111442481788
"cantante","rata",0.00250812651020851
"cantante","rey",0.0156046491204652
"cantante","ropa",0.0115332453044011
"cantante","ruido",0.0234499604985508
"cantante","seda",0.0109835995289293
"cantante","silla",0.00673271686746322
"cantante","sombra",0.0041251416402252
"cantante","tiburón",0.0024697096873279
"cantante","uniforme",0.00851836225538894
"cantante","vegetal",0.00227822436142175
"cantante","víctima",0.00355319048354642
"cantante","vidrio",0.00665740086718435
"cantante","volcán",0.00382668951144226
"cantante","yo",0.0110265971637897
"cebolla","cerveza",0.0213301479030421
"cebolla","cicatriz",0.00349264479110397
"cebolla","colonia",0.00513095629297432
"cebolla","comida",0.0581965813845182
"cebolla","contrato",0.00180834703226219
"cebolla","correo",0.00188569669842734
"cebolla","cuerda",0.00311299731322551
"cebolla","culo",0.00337673865622835
"cebolla","desayuno",0.030047804822238
"cebolla","detective",0.00184201413827098
"cebolla","diario",0.00422458718636436
"cebolla","edificio",0.00354470917575846
"cebolla","equipaje",0.00284488196256284
"cebolla","estudiante",0.00430365568012688
"cebolla","examen",0.00213378637989603
"cebolla","fábrica",0.00619235206772406
"cebolla","familia",0.0113255222586675
"cebolla","festival",0.00441279543661679
"cebolla","foto",0.00497888894837384
"cebolla","fruta",0.0518475555006862
"cebolla","funeral",0.0032824867775948
"cebolla","graduación",0.00292669883287672
"cebolla","hermana",0.00321631044480767
"cebolla","hombre",0.0102947966444347
"cebolla","ídolo",0.0019407653159705
"cebolla","joya",0.00248804909540212
"cebolla","leche",0.0289688397119363
"cebolla","lechuga",0.0692640253898311
"cebolla","león",0.00309258163633846
"cebolla","lluvia",0.00754509357351357
"cebolla","masaje",0.00304859734897347
"cebolla","mascota",0.00405065230602343
"cebolla","melodía",0.00190913320566455
"cebolla","nervio",0.00391997420793003
"cebolla","niño",0.00541351016257561
"cebolla","noche",0.00420792668799055
"cebolla","nota",0.00181415642655396
"cebolla","novela",0.0021360764738959
"cebolla","ojo",0.0153552112354469
"cebolla","oponente",0.00184371248235176
"cebolla","oscuridad",0.00386479304931432
"cebolla","pan",0.0600393944146049
"cebolla","papá",0.00462852400257273
"cebolla","piel",0.0171875911981257
"cebolla","pirata",0.00212924165432127
"cebolla","pluma",0.00637770900522335
"cebolla","policía",0.00190712144530916
"cebolla","prisión",0.00353813273191358
"cebolla","propiedad",0.00348101967622457
"cebolla","rata",0.00382111650784831
"cebolla","rey",0.00279437637217019
"cebolla","ropa",0.00512294934550541
"cebolla","ruido",0.00242609718039226
"cebolla","seda",0.0115723224421663
"cebolla","silla",0.00547991466795795
"cebolla","sombra",0.00324162902868498
"cebolla","tiburón",0.00301285194348978
"cebolla","uniforme",0.00214281886865882
"cebolla","vegetal",0.0787515604648469
"cebolla","víctima",0.00288617741252268
"cebolla","vidrio",0.00270300156321303
"cebolla","volcán",0.0033948257661711
"cebolla","yo",0.00421779126506387
"cerveza","cicatriz",0.00379544120115523
"cerveza","colonia",0.00888577851171429
"cerveza","comida",0.0394849878014048
"cerveza","contrato",0.00405941673025558
"cerveza","correo",0.00389865101360304
"cerveza","cuerda",0.00352441964217541
"cerveza","culo",0.00752966124437229
"cerveza","desayuno",0.0161254817976073
"cerveza","detective",0.00538146057777467
"cerveza","diario",0.00849448035665204
"cerveza","edificio",0.00878886860621022
"cerveza","equipaje",0.00376902678346113
"cerveza","estudiante",0.0127085182936286
"cerveza","examen",0.00426608517055005
"cerveza","fábrica",0.024036005781621
"cerveza","familia",0.0100553328523114
"cerveza","festival",0.0400069330674329
"cerveza","foto",0.0142817015183859
"cerveza","fruta",0.0222884787240158
"cerveza","funeral",0.00404608504737644
"cerveza","graduación",0.0155965458901446
"cerveza","hermana",0.00681372092515509
"cerveza","hombre",0.0172178969821496
"cerveza","ídolo",0.0104110095482429
"cerveza","joya",0.00659864008588149
"cerveza","leche",0.0216583014487759
"cerveza","lechuga",0.0190239099039488
"cerveza","león",0.00285597754185366
"cerveza","lluvia",0.0102859308357869
"cerveza","masaje",0.00333370564169547
"cerveza","mascota",0.00365537810397996
"cerveza","melodía",0.00830355982833781
"cerveza","nervio",0.00330777965648358
"cerveza","niño",0.00548289184234578
"cerveza","noche",0.0336561410303504
"cerveza","nota",0.00549568264511
"cerveza","novela",0.00416028497274075
"cerveza","ojo",0.0041367625955345
"cerveza","oponente",0.00394385893112881
"cerveza","oscuridad",0.00770320314597283
"cerveza","pan",0.0384008138373596
"cerveza","papá",0.0159763481913589
"cerveza","piel",0.00389504332229352
"cerveza","pirata",0.0101393683646236
"cerveza","pluma",0.003208492601621
"cerveza","policía",0.00686671779619316
"cerveza","prisión",0.00500767148642529
"cerveza","propiedad",0.00813421243368652
"cerveza","rata",0.00405597434092023
"cerveza","rey",0.00768450509536836
"cerveza","ropa",0.00437973128667006
"cerveza","ruido",0.010379245196386
"cerveza","seda",0.00533218176655205
"cerveza","silla",0.0115944245844169
"cerveza","sombra",0.0049625237287407
"cerveza","tiburón",0.00260839133492336
"cerveza","uniforme",0.00436666331603923
"cerveza","vegetal",0.0198772086204149
"cerveza","víctima",0.00310365855136701
"cerveza","vidrio",0.0161213369506562
"cerveza","volcán",0.00335323153233343
"cerveza","yo",0.0149032443059823
"cicatriz","colonia",0.00678022800211446
"cicatriz","comida",0.00326322868904079
"cicatriz","contrato",0.00538461551973524
"cicatriz","correo",0.0025333757908856
"cicatriz","cuerda",0.0100668969991689
"cicatriz","culo",0.0218505473963833
"cicatriz","desayuno",0.00238830165677326
"cicatriz","detective",0.0168228794671579
"cicatriz","diario",0.00355716817644981
"cicatriz","edificio",0.00427724852271944
"cicatriz","equipaje",0.00326780735133357
"cicatriz","estudiante",0.00707550143373747
"cicatriz","examen",0.00655923405153999
"cicatriz","fábrica",0.00617193622022499
"cicatriz","familia",0.00623201999722783
"cicatriz","festival",0.00295614050188275
"cicatriz","foto",0.00554417678953265
"cicatriz","fruta",0.00340219466132769
"cicatriz","funeral",0.0164821653008315
"cicatriz","graduación",0.00354533667802645
"cicatriz","hermana",0.00674356196035025
"cicatriz","hombre",0.0110095670537346
"cicatriz","ídolo",0.00352835170244337
"cicatriz","joya",0.00504130039066524
"cicatriz","leche",0.00346153716786925
"cicatriz","lechuga",0.00216563170992566
"cicatriz","león",0.0146113884597395
"cicatriz","lluvia",0.00501536627887854
"cicatriz","masaje",0.0160984377600951
"cicatriz","mascota",0.0100966361723122
"cicatriz","melodía",0.00283261520492461
"cicatriz","nervio",0.0155241279915093
"cicatriz","niño",0.0135536669606961
"cicatriz","noche",0.00940377732904667
"cicatriz","nota",0.0043666428458337
"cicatriz","novela",0.00525059655631502
"cicatriz","ojo",0.0261967170137751
"cicatriz","oponente",0.0154288615711935
"cicatriz","oscuridad",0.0114877785745387
"cicatriz","pan",0.0022488077799223
"cicatriz","papá",0.0100395381023952
"cicatriz","piel",0.0449586972574661
"cicatriz","pirata",0.0259200409268636
"cicatriz","pluma",0.0110746976347582
"cicatriz","policía",0.0141860143484659
"cicatriz","prisión",0.0136299880984198
"cicatriz","propiedad",0.00573773894623282
"cicatriz","rata",0.00749912341043458
"cicatriz","rey",0.00711421007073409
"cicatriz","ropa",0.00688797941518071
"cicatriz","ruido",0.00861665658857843
"cicatriz","seda",0.00723610007370106
"cicatriz","silla",0.00375518430922688
"cicatriz","sombra",0.00897373397062093
"cicatriz","tiburón",0.0187869530475973
"cicatriz","uniforme",0.00576213830879326
"cicatriz","vegetal",0.00315299766422949
"cicatriz","víctima",0.0338570689890363
"cicatriz","vidrio",0.0257049134822021
"cicatriz","volcán",0.00689469455110588
"cicatriz","yo",0.0122349088298826
"colonia","comida",0.00689865055332265
"colonia","contrato",0.0123775465970495
"colonia","correo",0.00825270808573868
"colonia","cuerda",0.00533896686446096
"colonia","culo",0.00670098835105414
"colonia","desayuno",0.00954933236867225
"colonia","detective",0.00558763152794651
"colonia","diario",0.0086252660480459
"colonia","edificio",0.0113581259777504
"colonia","equipaje",0.0127090045337189
"colonia","estudiante",0.00617697779194701
"colonia","examen",0.00537504259250368
"colonia","fábrica",0.0129373967781134
"colonia","familia",0.00979298139011636
"colonia","festival",0.0111004712998107
"colonia","foto",0.00621035057845221
"colonia","fruta",0.00887004155331895
"colonia","funeral",0.00388021183383973
"colonia","graduación",0.00938878048730299
"colonia","hermana",0.00435437681061918
"colonia","hombre",0.0214661685347761
"colonia","ídolo",0.00972025292096956
"colonia","joya",0.0110183663731336
"colonia","leche",0.00403705191437415
"colonia","lechuga",0.00330490357941202
"colonia","león",0.0080346469271629
"colonia","lluvia",0.0136575859985226
"colonia","masaje",0.0185624888707444
"colonia","mascota",0.00924125779615685
"colonia","melodía",0.00837568894059366
"colonia","nervio",0.00718504127655414
"colonia","niño",0.0114228445630909
"colonia","noche",0.0174354503263578
"colonia","nota",0.00776821496653379
"colonia","novela",0.00809791229128252
"colonia","ojo",0.00425665125875655
"colonia","oponente",0.0120224405502209
"colonia","oscuridad",0.00502339012536268
"colonia","pan",0.00734341593200669
"colonia","papá",0.0122762075487085
"colonia","piel",0.0217222378151728
"colonia","pirata",0.021959631209215
"colonia","pluma",0.00827700678808237
"colonia","policía",0.00682190005258756
"colonia","prisión",0.0109527368053233
"colonia","propiedad",0.0210039629707315
"colonia","rata",0.011048217669714
"colonia","rey",0.0298741023988527
"colonia","ropa",0.0184808567632916
"colonia","ruido",0.00713315215765058
"colonia","seda",0.0267036065862214
"colonia","silla",0.0057492244152399
"colonia","sombra",0.00467894226284804
"colonia","tiburón",0.00660826872485077
"colonia","uniforme",0.0111486674242658
"colonia","vegetal",0.00447430184089429
"colonia","víctima",0.00510839103870167
"colonia","vidrio",0.00733042458960436
"colonia","volcán",0.00717801822209607
"colonia","yo",0.00467744449002113
"comida","contrato",0.00262637423572495
"comida","correo",0.00371804345331164
"comida","cuerda",0.00293270479553055
"comida","culo",0.00824630816216846
"comida","desayuno",0.0668638743591591
"comida","detective",0.00213074285741651
"comida","diario",0.0143574601419938
"comida","edificio",0.00517258545484081
"comida","equipaje",0.00293746814430876
"comida","estudiante",0.00617924733601338
"comida","examen",0.00342725586943229
"comida","fábrica",0.0147617767204298
"comida","familia",0.0195144603904222
"comida","festival",0.0196816984581707
"comida","foto",0.010111673563989
